"clno","sizw","ids","dist_name","ratio"
"522",522,12,"703 702 701","Unknown",0.708333333333333
"523",523,1,"1101","Unknown",0
"524",524,1,"1102","Unknown",0
"525",525,102,"702 703 701","Unknown",0.857843137254902
"526",526,165,"961 461 462","Other Mechanical",0.878787878787879
"527",527,216,"1101 1102 1103","Unknown",0.877314814814815
"528",528,58055,"991 491 1001 502 501 492 503 11 12 15 13 212 16 14 213","Wildfire, Prescribed Fire, Wildland Fire",0.991266902075618
"529",529,1,"1101","Unknown",0
"530",530,1,"702","Unknown",0
"531",531,1,"701","Unknown",0
"532",532,406,"703 701 1101 702 1102 1103","Unknown",0.87807881773399
"533",533,1,"702","Unknown",0
"534",534,4,"703 701 1101 1102","Unknown",0.375
"535",535,55,"701 702 703","Unknown",0.763636363636364
"536",536,95,"1101 1103 1102","Unknown",0.821052631578947
"537",537,554,"1103 1101 1102","Unknown",0.942238267148014
"538",538,2,"1101","Unknown",0.25
"539",539,13,"1103 1102","Unknown",0.576923076923077
"540",540,164,"1103 702 1102 1101 701","Unknown",0.875
"541",541,70,"1103 1101 1102","Unknown",0.671428571428571
"542",542,1,"1101","Unknown",0
"543",543,44,"1101 1103 1102","Unknown",0.761363636363636
"544",544,60,"1101 1102 1103","Unknown",0.741666666666667
"545",545,1,"1101","Unknown",0
"546",546,104,"702 1101 1103 1102","Unknown",0.831730769230769
"547",547,58,"1101 1102","Unknown",0.71551724137931
"548",548,6,"1101 1103","Unknown",0.416666666666667
"549",549,1,"1101","Unknown",0
"550",550,77,"1101 1103 1102","Unknown",0.772727272727273
"551",551,509,"1101 1102 1103","Unknown",0.883104125736739
"552",552,93,"1102 1103 1101","Unknown",0.758064516129032
"553",553,34,"1102 1103 1101","Unknown",0.735294117647059
"554",554,2,"1103 1102","Unknown",0.25
"555",555,10,"1101","Unknown",0.55
